dataset_id,dataset_name,sub_dataset,file_path,raw_filename,std_name,raw_label,fault_code,coarse_fault_code,fault_label,component,split,test_eligible,is_variable_speed,n_channels,fs_raw,fs_target,speed_rpm,load_nm,severity_code,condition_str,condition_desc,rep,file_format
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_H_torque_circulation_3000rpm_10Nm.csv,gear_wear_H_torque_circulation_3000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,10.0,High,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_H_torque_circulation_3000rpm_20Nm.csv,gear_wear_H_torque_circulation_3000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,20.0,High,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_10Nm-1000rpm.csv,gear_wear_L_speed_circulation_10Nm-1000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,10.0,Low,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_10Nm-2000rpm.csv,gear_wear_L_speed_circulation_10Nm-2000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,10.0,Low,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_10Nm-3000rpm.csv,gear_wear_L_speed_circulation_10Nm-3000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,10.0,Low,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_20Nm-1000rpm.csv,gear_wear_L_speed_circulation_20Nm-1000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,20.0,Low,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_20Nm-2000rpm.csv,gear_wear_L_speed_circulation_20Nm-2000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,20.0,Low,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_speed_circulation_20Nm-3000rpm.csv,gear_wear_L_speed_circulation_20Nm-3000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,20.0,Low,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_1000rpm_10Nm.csv,gear_wear_L_torque_circulation_1000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,10.0,Low,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_1000rpm_20Nm.csv,gear_wear_L_torque_circulation_1000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,20.0,Low,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_2000rpm_10Nm.csv,gear_wear_L_torque_circulation_2000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,10.0,Low,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_2000rpm_20Nm.csv,gear_wear_L_torque_circulation_2000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,20.0,Low,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_3000rpm_10Nm.csv,gear_wear_L_torque_circulation_3000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,10.0,Low,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_L_torque_circulation_3000rpm_20Nm.csv,gear_wear_L_torque_circulation_3000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,20.0,Low,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_10Nm-1000rpm.csv,gear_wear_M_speed_circulation_10Nm-1000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,10.0,Medium,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_10Nm-2000rpm.csv,gear_wear_M_speed_circulation_10Nm-2000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,10.0,Medium,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_10Nm-3000rpm.csv,gear_wear_M_speed_circulation_10Nm-3000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,10.0,Medium,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_20Nm-1000rpm.csv,gear_wear_M_speed_circulation_20Nm-1000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,20.0,Medium,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_20Nm-2000rpm.csv,gear_wear_M_speed_circulation_20Nm-2000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,20.0,Medium,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_speed_circulation_20Nm-3000rpm.csv,gear_wear_M_speed_circulation_20Nm-3000rpm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,20.0,Medium,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_1000rpm_10Nm.csv,gear_wear_M_torque_circulation_1000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,10.0,Medium,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_1000rpm_20Nm.csv,gear_wear_M_torque_circulation_1000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,1000.0,20.0,Medium,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_2000rpm_10Nm.csv,gear_wear_M_torque_circulation_2000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,10.0,Medium,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_2000rpm_20Nm.csv,gear_wear_M_torque_circulation_2000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,2000.0,20.0,Medium,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_3000rpm_10Nm.csv,gear_wear_M_torque_circulation_3000rpm_10Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,10.0,Medium,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/gear_wear_M_torque_circulation_3000rpm_20Nm.csv,gear_wear_M_torque_circulation_3000rpm_20Nm.csv,,gear_wear,GBX_WR,GBX_WEAR,Gear_Wear,gearbox,,,False,1,10000,10000,3000.0,20.0,Medium,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_10Nm-1000rpm.csv,health_speed_circulation_10Nm-1000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,1000.0,10.0,NA,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_10Nm-2000rpm.csv,health_speed_circulation_10Nm-2000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,2000.0,10.0,NA,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_10Nm-3000rpm.csv,health_speed_circulation_10Nm-3000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,3000.0,10.0,NA,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_20Nm-1000rpm.csv,health_speed_circulation_20Nm-1000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,1000.0,20.0,NA,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_20Nm-2000rpm.csv,health_speed_circulation_20Nm-2000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,2000.0,20.0,NA,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_speed_circulation_20Nm-3000rpm.csv,health_speed_circulation_20Nm-3000rpm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,3000.0,20.0,NA,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_1000rpm_10Nm.csv,health_torque_circulation_1000rpm_10Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,1000.0,10.0,NA,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_1000rpm_20Nm.csv,health_torque_circulation_1000rpm_20Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,1000.0,20.0,NA,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_2000rpm_10Nm.csv,health_torque_circulation_2000rpm_10Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,2000.0,10.0,NA,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_2000rpm_20Nm.csv,health_torque_circulation_2000rpm_20Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,2000.0,20.0,NA,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_3000rpm_10Nm.csv,health_torque_circulation_3000rpm_10Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,3000.0,10.0,NA,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/health_torque_circulation_3000rpm_20Nm.csv,health_torque_circulation_3000rpm_20Nm.csv,,health,NOR,NOR,Normal,any,,,False,1,10000,10000,3000.0,20.0,NA,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_10Nm-1000rpm.csv,miss_teeth_speed_circulation_10Nm-1000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,NA,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_10Nm-2000rpm.csv,miss_teeth_speed_circulation_10Nm-2000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,NA,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_10Nm-3000rpm.csv,miss_teeth_speed_circulation_10Nm-3000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,NA,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_20Nm-1000rpm.csv,miss_teeth_speed_circulation_20Nm-1000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,NA,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_20Nm-2000rpm.csv,miss_teeth_speed_circulation_20Nm-2000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,NA,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_speed_circulation_20Nm-3000rpm.csv,miss_teeth_speed_circulation_20Nm-3000rpm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,3000.0,20.0,NA,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_1000rpm_10Nm.csv,miss_teeth_torque_circulation_1000rpm_10Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,NA,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_1000rpm_20Nm.csv,miss_teeth_torque_circulation_1000rpm_20Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,NA,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_2000rpm_10Nm.csv,miss_teeth_torque_circulation_2000rpm_10Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,NA,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_2000rpm_20Nm.csv,miss_teeth_torque_circulation_2000rpm_20Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,NA,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_3000rpm_10Nm.csv,miss_teeth_torque_circulation_3000rpm_10Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,NA,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/miss_teeth_torque_circulation_3000rpm_20Nm.csv,miss_teeth_torque_circulation_3000rpm_20Nm.csv,,miss_teeth,GBX_MT,GBX_TOOTH_DAMAGE,Gear_Missing_Tooth,gearbox,,,False,1,10000,10000,3000.0,20.0,NA,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,teeth_break_H_speed_circulation_10Nm-1000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,High,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,teeth_break_H_speed_circulation_10Nm-2000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,High,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-3000rpm.csv,teeth_break_H_speed_circulation_10Nm-3000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,High,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_20Nm-1000rpm.csv,teeth_break_H_speed_circulation_20Nm-1000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,High,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_20Nm-2000rpm.csv,teeth_break_H_speed_circulation_20Nm-2000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,High,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_speed_circulation_20Nm-3000rpm.csv,teeth_break_H_speed_circulation_20Nm-3000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,20.0,High,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_1000rpm_10Nm.csv,teeth_break_H_torque_circulation_1000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,High,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_1000rpm_20Nm.csv,teeth_break_H_torque_circulation_1000rpm_20Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,High,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_2000rpm_10Nm.csv,teeth_break_H_torque_circulation_2000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,High,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_2000rpm_20Nm.csv,teeth_break_H_torque_circulation_2000rpm_20Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,High,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_3000rpm_10Nm.csv,teeth_break_H_torque_circulation_3000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,High,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_H_torque_circulation_3000rpm_20Nm.csv,teeth_break_H_torque_circulation_3000rpm_20Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,20.0,High,modetorque_load20Nm_3000rpm,"torque mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,teeth_break_L_speed_circulation_10Nm-1000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,Low,modespeed_load10Nm_1000rpm,"speed mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,teeth_break_L_speed_circulation_10Nm-2000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,Low,modespeed_load10Nm_2000rpm,"speed mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-3000rpm.csv,teeth_break_L_speed_circulation_10Nm-3000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,Low,modespeed_load10Nm_3000rpm,"speed mode, 10Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_20Nm-1000rpm.csv,teeth_break_L_speed_circulation_20Nm-1000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,Low,modespeed_load20Nm_1000rpm,"speed mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_20Nm-2000rpm.csv,teeth_break_L_speed_circulation_20Nm-2000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,Low,modespeed_load20Nm_2000rpm,"speed mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_speed_circulation_20Nm-3000rpm.csv,teeth_break_L_speed_circulation_20Nm-3000rpm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,20.0,Low,modespeed_load20Nm_3000rpm,"speed mode, 20Nm, 3000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_torque_circulation_1000rpm_10Nm.csv,teeth_break_L_torque_circulation_1000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,10.0,Low,modetorque_load10Nm_1000rpm,"torque mode, 10Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_torque_circulation_1000rpm_20Nm.csv,teeth_break_L_torque_circulation_1000rpm_20Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,1000.0,20.0,Low,modetorque_load20Nm_1000rpm,"torque mode, 20Nm, 1000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_torque_circulation_2000rpm_10Nm.csv,teeth_break_L_torque_circulation_2000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,10.0,Low,modetorque_load10Nm_2000rpm,"torque mode, 10Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_torque_circulation_2000rpm_20Nm.csv,teeth_break_L_torque_circulation_2000rpm_20Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,2000.0,20.0,Low,modetorque_load20Nm_2000rpm,"torque mode, 20Nm, 2000rpm",0,csv
4,D4_MultiModeGB,gearbox,data/raw/dataset_4/teeth_break_L_torque_circulation_3000rpm_10Nm.csv,teeth_break_L_torque_circulation_3000rpm_10Nm.csv,,teeth_break,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,gearbox,,,False,1,10000,10000,3000.0,10.0,Low,modetorque_load10Nm_3000rpm,"torque mode, 10Nm, 3000rpm",0,csv
